# Experimento: Drift temporal de corriente oscura
# Dispositivo: MFC60035_01
# Modelo: MICROFC-60035-SMT (onsemi C-Series)
# Batch: 1
# V_br_ref_V: 24.6870
# V_ov_target_V: 2.5
# V_bias_V: 27.1870
# Config: B (HI->catodo, LO->anodo, V positivos)
# I_dark_mean_A: 5.513041720890e-07
# I_dark_std_A: 4.060090268446e-08
# I_dark_mean_nA: 551.3042
# I_dark_std_nA: 40.6009
# Drift_nA_per_min: -2.6459
# Drift_total_nA: -119.07
# Drift_total_pct: -21.5981
# Duration_min: 45.00
# N_samples: 8588
# Sample_interval_s: 2.0
# Stabilize_time_s: 10.0
# NPLC: 1.0
# I_compliance_A: 1.000000e-04
# Compliance_hit: False
# Stopped_by_user: False
# Temperatura_C: 16
# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a
# Operador: PI_GammaTracker
# Fecha: 2026-08-24 13:56:46
# Notas: none

time_s,time_min,current_A,current_nA
160.385,2.6731,5.853470000000e-07,585.3470
160.766,2.6794,5.787064000000e-07,578.7064
160.856,2.6809,5.783062000000e-07,578.3062
161.543,2.6924,5.857236000000e-07,585.7236
161.931,2.6989,5.782388000000e-07,578.2388
162.011,2.7002,5.781857000000e-07,578.1857
162.702,2.7117,5.798766000000e-07,579.8766
163.085,2.7181,5.747561000000e-07,574.7561
163.166,2.7194,5.801742000000e-07,580.1742
163.860,2.7310,5.859114000000e-07,585.9114
164.241,2.7373,5.769057000000e-07,576.9057
164.333,2.7389,5.790432000000e-07,579.0432
165.015,2.7503,5.847468000000e-07,584.7468
165.408,2.7568,5.802964000000e-07,580.2964
165.485,2.7581,5.842232000000e-07,584.2232
166.174,2.7696,5.833185000000e-07,583.3185
166.561,2.7760,5.750858000000e-07,575.0858
166.642,2.7774,5.703967000000e-07,570.3967
167.334,2.7889,5.824395000000e-07,582.4395
167.727,2.7954,5.790993000000e-07,579.0993
167.807,2.7968,5.758980000000e-07,575.8980
167.887,2.7981,5.816162000000e-07,581.6162
167.977,2.7996,5.784789000000e-07,578.4789
168.058,2.8010,5.800676000000e-07,580.0676
168.138,2.8023,5.783423000000e-07,578.3423
168.227,2.8038,5.792542000000e-07,579.2542
168.916,2.8153,5.812381000000e-07,581.2381
169.294,2.8216,5.871502000000e-07,587.1502
169.384,2.8231,5.772955000000e-07,577.2955
170.074,2.8346,5.898450000000e-07,589.8450
170.461,2.8410,5.745350000000e-07,574.5350
170.541,2.8424,5.821881000000e-07,582.1881
171.232,2.8539,5.878118000000e-07,587.8118
171.613,2.8602,5.837854000000e-07,583.7854
171.704,2.8617,5.789851000000e-07,578.9851
172.390,2.8732,5.864592000000e-07,586.4592
172.772,2.8795,5.793822000000e-07,579.3822
172.862,2.8810,5.785539000000e-07,578.5539
172.949,2.8825,5.810380000000e-07,581.0380
173.029,2.8838,5.846120000000e-07,584.6120
173.109,2.8852,5.781944000000e-07,578.1944
173.191,2.8865,5.761885000000e-07,576.1885
173.281,2.8880,5.724805000000e-07,572.4805
173.970,2.8995,5.802110000000e-07,580.2110
174.353,2.9059,5.904692000000e-07,590.4692
174.433,2.9072,5.808114000000e-07,580.8114
175.123,2.9187,5.846517000000e-07,584.6517
175.510,2.9252,5.890579000000e-07,589.0579
175.600,2.9267,5.733131000000e-07,573.3131
176.285,2.9381,5.842500000000e-07,584.2500
176.674,2.9446,5.909293000000e-07,590.9293
176.756,2.9459,5.796516000000e-07,579.6516
177.441,2.9574,5.801109000000e-07,580.1109
177.833,2.9639,5.780614000000e-07,578.0614
177.918,2.9653,5.901812000000e-07,590.1812
178.602,2.9767,5.814433000000e-07,581.4433
178.994,2.9832,5.785511000000e-07,578.5511
179.683,2.9947,5.861637000000e-07,586.1637
180.071,3.0012,5.835919000000e-07,583.5919
180.151,3.0025,5.841422000000e-07,584.1422
180.843,3.0141,5.870612000000e-07,587.0612
181.231,3.0205,5.783244000000e-07,578.3244
181.311,3.0219,5.858855000000e-07,585.8855
182.000,3.0333,5.811131000000e-07,581.1131
182.388,3.0398,5.818781000000e-07,581.8781
182.468,3.0411,5.863222000000e-07,586.3222
183.157,3.0526,5.887515000000e-07,588.7515
183.548,3.0591,5.803522000000e-07,580.3522
183.628,3.0605,5.847516000000e-07,584.7516
184.315,3.0719,5.966642000000e-07,596.6642
184.707,3.0785,5.798876000000e-07,579.8876
184.787,3.0798,5.801034000000e-07,580.1034
185.480,3.0913,5.914897000000e-07,591.4897
185.863,3.0977,5.822913000000e-07,582.2913
185.953,3.0992,5.796865000000e-07,579.6865
186.634,3.1106,5.899810000000e-07,589.9810
187.019,3.1170,5.857168000000e-07,585.7168
187.109,3.1185,5.840829000000e-07,584.0829
187.792,3.1299,5.851196000000e-07,585.1196
188.187,3.1364,5.789400000000e-07,578.9400
188.267,3.1378,5.795633000000e-07,579.5633
188.347,3.1391,5.836116000000e-07,583.6116
188.438,3.1406,5.786079000000e-07,578.6079
188.518,3.1420,5.830170000000e-07,583.0170
188.599,3.1433,5.856614000000e-07,585.6614
188.685,3.1448,5.830812000000e-07,583.0812
189.374,3.1562,5.963029000000e-07,596.3029
189.759,3.1627,5.822149000000e-07,582.2149
189.840,3.1640,5.829272000000e-07,582.9272
190.535,3.1756,5.938675000000e-07,593.8675
190.916,3.1819,5.840658000000e-07,584.0658
191.003,3.1834,5.796763000000e-07,579.6763
191.693,3.1949,5.902261000000e-07,590.2261
192.078,3.2013,5.833086000000e-07,583.3086
192.159,3.2026,5.805714000000e-07,580.5714
192.851,3.2142,5.856624000000e-07,585.6624
193.234,3.2206,5.875317000000e-07,587.5317
193.324,3.2221,5.851244000000e-07,585.1244
194.016,3.2336,5.864769000000e-07,586.4769
194.403,3.2400,5.838693000000e-07,583.8693
194.481,3.2414,5.882302000000e-07,588.2302
195.168,3.2528,5.876054000000e-07,587.6054
195.561,3.2593,5.775985000000e-07,577.5985
195.641,3.2607,5.822674000000e-07,582.2674
196.326,3.2721,5.886946000000e-07,588.6946
196.718,3.2786,5.830713000000e-07,583.0713
196.798,3.2800,5.841197000000e-07,584.1197
197.492,3.2915,5.850425000000e-07,585.0425
197.874,3.2979,5.808564000000e-07,580.8564
197.964,3.2994,5.826761000000e-07,582.6761
198.652,3.3109,5.927139000000e-07,592.7139
199.040,3.3173,5.829364000000e-07,582.9364
199.117,3.3186,5.876359000000e-07,587.6359
199.810,3.3302,5.816749000000e-07,581.6749
200.192,3.3365,5.803666000000e-07,580.3666
200.277,3.3380,5.799141000000e-07,579.9141
200.967,3.3495,5.822912000000e-07,582.2912
201.352,3.3559,5.917836000000e-07,591.7836
201.441,3.3574,5.826305000000e-07,582.6305
202.130,3.3688,5.827376000000e-07,582.7376
202.511,3.3752,5.829756000000e-07,582.9756
202.601,3.3767,5.826271000000e-07,582.6271
203.282,3.3880,5.923828000000e-07,592.3828
203.669,3.3945,5.847671000000e-07,584.7671
203.761,3.3960,5.846031000000e-07,584.6031
203.844,3.3974,5.858270000000e-07,585.8270
203.928,3.3988,5.838261000000e-07,583.8261
204.008,3.4001,5.769009000000e-07,576.9009
204.094,3.4016,5.853986000000e-07,585.3986
204.178,3.4030,5.902652000000e-07,590.2652
204.865,3.4144,5.911044000000e-07,591.1044
205.252,3.4209,5.802515000000e-07,580.2515
205.333,3.4222,5.901308000000e-07,590.1308
206.026,3.4338,5.882086000000e-07,588.2086
206.407,3.4401,5.837048000000e-07,583.7048
206.498,3.4416,5.853923000000e-07,585.3923
207.187,3.4531,5.828469000000e-07,582.8469
207.568,3.4595,5.874753000000e-07,587.4753
207.648,3.4608,5.860362000000e-07,586.0362
208.345,3.4724,5.901829000000e-07,590.1829
208.732,3.4789,5.828826000000e-07,582.8826
208.815,3.4802,5.879870000000e-07,587.9870
209.498,3.4916,5.909677000000e-07,590.9677
209.884,3.4981,5.847832000000e-07,584.7832
209.974,3.4996,5.876249000000e-07,587.6249
210.657,3.5109,5.979078000000e-07,597.9078
211.049,3.5175,5.866078000000e-07,586.6078
211.129,3.5188,5.800627000000e-07,580.0627
211.821,3.5304,5.924780000000e-07,592.4780
212.205,3.5367,5.851347000000e-07,585.1347
212.285,3.5381,5.856648000000e-07,585.6648
212.979,3.5497,5.854736000000e-07,585.4736
213.368,3.5561,5.916467000000e-07,591.6467
214.053,3.5675,5.850782000000e-07,585.0782
214.440,3.5740,5.848819000000e-07,584.8819
214.520,3.5753,5.894022000000e-07,589.4022
215.216,3.5869,5.969686000000e-07,596.9686
215.597,3.5933,5.811224000000e-07,581.1224
215.684,3.5947,5.918018000000e-07,591.8018
216.368,3.6061,5.928843000000e-07,592.8843
216.758,3.6126,5.843980000000e-07,584.3980
216.847,3.6141,5.840733000000e-07,584.0733
217.528,3.6255,5.926877000000e-07,592.6877
217.916,3.6319,5.799171000000e-07,579.9171
217.999,3.6333,5.836926000000e-07,583.6926
218.687,3.6448,5.874726000000e-07,587.4726
219.081,3.6513,5.864995000000e-07,586.4995
219.766,3.6628,5.838962000000e-07,583.8962
220.157,3.6693,5.894780000000e-07,589.4780
220.241,3.6707,5.815286000000e-07,581.5286
220.930,3.6822,5.936940000000e-07,593.6940
221.312,3.6885,5.805330000000e-07,580.5330
221.399,3.6900,5.846575000000e-07,584.6575
222.086,3.7014,5.884765000000e-07,588.4765
222.473,3.7079,5.856449000000e-07,585.6449
222.554,3.7092,5.854017000000e-07,585.4017
223.246,3.7208,5.908929000000e-07,590.8929
223.631,3.7272,5.888604000000e-07,588.8604
223.711,3.7285,5.871287000000e-07,587.1287
224.403,3.7401,5.931472000000e-07,593.1472
224.785,3.7464,5.872433000000e-07,587.2433
224.872,3.7479,5.861268000000e-07,586.1268
225.558,3.7593,5.906282000000e-07,590.6282
225.950,3.7658,5.854482000000e-07,585.4482
226.031,3.7672,5.904548000000e-07,590.4548
226.724,3.7787,5.947132000000e-07,594.7132
227.104,3.7851,5.804185000000e-07,580.4185
227.194,3.7866,5.886634000000e-07,588.6634
227.880,3.7980,5.908910000000e-07,590.8910
228.261,3.8044,5.830918000000e-07,583.0918
228.352,3.8059,5.916399000000e-07,591.6399
229.042,3.8174,5.897826000000e-07,589.7826
229.426,3.8238,5.822867000000e-07,582.2867
229.507,3.8251,5.909561000000e-07,590.9561
230.195,3.8366,5.950359000000e-07,595.0359
230.584,3.8431,5.819453000000e-07,581.9453
230.664,3.8444,5.838836000000e-07,583.8836
231.355,3.8559,5.910574000000e-07,591.0574
231.740,3.8623,5.920741000000e-07,592.0741
231.826,3.8638,5.867609000000e-07,586.7609
232.520,3.8753,5.982569000000e-07,598.2569
232.904,3.8817,5.891957000000e-07,589.1957
232.983,3.8830,5.892183000000e-07,589.2183
233.671,3.8945,5.952124000000e-07,595.2124
234.059,3.9010,5.851870000000e-07,585.1870
234.149,3.9025,5.855384000000e-07,585.5384
234.831,3.9139,5.941604000000e-07,594.1604
235.223,3.9204,5.911759000000e-07,591.1759
235.303,3.9217,5.833363000000e-07,583.3363
235.998,3.9333,5.967032000000e-07,596.7032
236.385,3.9397,5.894198000000e-07,589.4198
236.465,3.9411,5.866400000000e-07,586.6400
237.156,3.9526,5.920024000000e-07,592.0024
237.540,3.9590,5.881404000000e-07,588.1404
237.623,3.9604,5.884245000000e-07,588.4245
238.307,3.9718,5.909924000000e-07,590.9924
238.694,3.9782,5.837006000000e-07,583.7006
238.784,3.9797,5.850112000000e-07,585.0112
239.472,3.9912,5.950697000000e-07,595.0697
239.858,3.9976,5.860243000000e-07,586.0243
240.549,4.0092,5.966791000000e-07,596.6791
240.937,4.0156,5.886491000000e-07,588.6491
241.020,4.0170,5.926023000000e-07,592.6023
241.700,4.0283,5.949016000000e-07,594.9016
242.095,4.0349,5.820851000000e-07,582.0851
242.175,4.0363,5.933794000000e-07,593.3794
242.865,4.0478,5.982155000000e-07,598.2155
243.254,4.0542,5.867629000000e-07,586.7629
243.334,4.0556,5.890426000000e-07,589.0426
244.024,4.0671,5.898553000000e-07,589.8553
244.411,4.0735,5.823287000000e-07,582.3287
244.491,4.0749,5.909403000000e-07,590.9403
244.581,4.0763,5.852584000000e-07,585.2584
244.661,4.0777,5.924660000000e-07,592.4660
244.741,4.0790,5.899183000000e-07,589.9183
244.831,4.0805,5.837732000000e-07,583.7732
244.911,4.0818,5.859739000000e-07,585.9739
244.991,4.0832,5.887753000000e-07,588.7753
245.681,4.0947,5.944271000000e-07,594.4271
246.072,4.1012,5.888518000000e-07,588.8518
246.152,4.1025,5.935332000000e-07,593.5332
246.837,4.1140,5.958468000000e-07,595.8468
247.231,4.1205,5.861945000000e-07,586.1945
247.312,4.1219,5.834298000000e-07,583.4298
248.004,4.1334,5.955098000000e-07,595.5098
248.386,4.1398,5.843980000000e-07,584.3980
248.467,4.1411,5.911707000000e-07,591.1707
248.557,4.1426,5.951357000000e-07,595.1357
249.241,4.1540,5.852151000000e-07,585.2151
249.628,4.1605,5.903152000000e-07,590.3152
249.716,4.1619,5.961289000000e-07,596.1289
250.396,4.1733,5.968649000000e-07,596.8649
250.785,4.1797,5.915303000000e-07,591.5303
250.875,4.1813,5.900380000000e-07,590.0380
251.563,4.1927,6.003114000000e-07,600.3114
251.947,4.1991,5.947457000000e-07,594.7457
252.027,4.2005,5.909477000000e-07,590.9477
252.721,4.2120,5.954246000000e-07,595.4246
253.110,4.2185,5.902812000000e-07,590.2812
253.193,4.2199,5.936251000000e-07,593.6251
253.882,4.2314,5.984678000000e-07,598.4678
254.269,4.2378,5.911226000000e-07,591.1226
254.350,4.2392,5.923294000000e-07,592.3294
255.037,4.2506,6.025341000000e-07,602.5341
255.428,4.2571,5.930381000000e-07,593.0381
255.505,4.2584,5.894375000000e-07,589.4375
256.199,4.2700,5.975554000000e-07,597.5554
256.586,4.2764,5.863083000000e-07,586.3083
256.667,4.2778,5.913713000000e-07,591.3713
257.358,4.2893,5.969261000000e-07,596.9261
257.739,4.2957,5.843876000000e-07,584.3876
257.830,4.2972,5.930099000000e-07,593.0099
258.516,4.3086,5.966104000000e-07,596.6104
258.897,4.3149,5.903456000000e-07,590.3456
258.987,4.3165,5.958742000000e-07,595.8742
259.668,4.3278,5.968035000000e-07,596.8035
260.056,4.3343,5.990503000000e-07,599.0503
260.146,4.3358,5.958523000000e-07,595.8523
260.828,4.3471,6.101678000000e-07,610.1678
261.223,4.3537,5.942778000000e-07,594.2778
261.302,4.3550,5.977922000000e-07,597.7922
261.990,4.3665,6.046675000000e-07,604.6675
262.373,4.3729,6.003057000000e-07,600.3057
262.464,4.3744,5.853817000000e-07,585.3817
263.153,4.3859,6.014153000000e-07,601.4153
263.536,4.3923,5.854278000000e-07,585.4278
263.616,4.3936,5.856062000000e-07,585.6062
264.309,4.4052,5.969698000000e-07,596.9698
264.700,4.4117,5.960459000000e-07,596.0459
264.780,4.4130,5.948896000000e-07,594.8896
265.466,4.4244,6.001800000000e-07,600.1800
265.852,4.4309,5.942429000000e-07,594.2429
265.943,4.4324,5.889926000000e-07,588.9926
266.019,4.4337,5.925755000000e-07,592.5755
266.110,4.4352,5.889374000000e-07,588.9374
266.189,4.4365,6.014562000000e-07,601.4562
266.270,4.4378,5.940421000000e-07,594.0421
266.350,4.4392,5.959764000000e-07,595.9764
266.441,4.4407,5.927281000000e-07,592.7281
267.131,4.4522,5.992346000000e-07,599.2346
267.518,4.4586,5.908697000000e-07,590.8697
267.601,4.4600,5.921238000000e-07,592.1238
268.283,4.4714,6.068836000000e-07,606.8836
268.674,4.4779,5.986052000000e-07,598.6052
268.760,4.4793,5.919792000000e-07,591.9792
269.442,4.4907,6.084007000000e-07,608.4007
269.829,4.4971,5.963581000000e-07,596.3581
269.915,4.4986,5.939131000000e-07,593.9131
270.606,4.5101,5.976372000000e-07,597.6372
270.993,4.5166,5.901810000000e-07,590.1810
271.070,4.5178,5.964956000000e-07,596.4956
271.759,4.5293,6.023601000000e-07,602.3601
272.154,4.5359,5.890028000000e-07,589.0028
272.231,4.5372,5.920701000000e-07,592.0701
272.918,4.5486,6.038301000000e-07,603.8301
273.308,4.5551,5.950893000000e-07,595.0893
273.395,4.5566,5.973187000000e-07,597.3187
273.478,4.5580,5.957658000000e-07,595.7658
274.167,4.5694,5.986712000000e-07,598.6712
274.553,4.5759,5.905411000000e-07,590.5411
274.633,4.5772,5.963449000000e-07,596.3449
275.327,4.5888,5.965866000000e-07,596.5866
275.712,4.5952,5.943520000000e-07,594.3520
275.792,4.5965,5.942421000000e-07,594.2421
276.479,4.6080,6.038069000000e-07,603.8069
276.869,4.6145,5.994253000000e-07,599.4253
276.949,4.6158,5.965506000000e-07,596.5506
277.636,4.6273,5.993029000000e-07,599.3029
278.027,4.6338,5.934619000000e-07,593.4619
278.107,4.6351,5.934044000000e-07,593.4044
278.800,4.6467,5.991849000000e-07,599.1849
279.191,4.6532,5.973329000000e-07,597.3329
279.268,4.6545,5.918691000000e-07,591.8691
279.962,4.6660,6.027774000000e-07,602.7774
280.346,4.6724,5.952595000000e-07,595.2595
280.427,4.6738,5.935033000000e-07,593.5033
281.118,4.6853,6.015218000000e-07,601.5218
281.501,4.6917,5.925801000000e-07,592.5801
281.591,4.6932,5.945309000000e-07,594.5309
282.274,4.7046,5.985569000000e-07,598.5569
282.667,4.7111,5.931339000000e-07,593.1339
282.747,4.7125,5.923249000000e-07,592.3249
283.432,4.7239,6.011160000000e-07,601.1160
283.820,4.7303,5.968861000000e-07,596.8861
283.910,4.7318,6.010615000000e-07,601.0615
284.596,4.7433,5.982020000000e-07,598.2020
284.977,4.7496,5.988367000000e-07,598.8367
285.067,4.7511,5.945467000000e-07,594.5467
285.749,4.7625,5.966649000000e-07,596.6649
286.141,4.7690,5.912639000000e-07,591.2639
286.221,4.7704,6.001403000000e-07,600.1403
286.915,4.7819,6.051339000000e-07,605.1339
287.299,4.7883,5.928492000000e-07,592.8492
287.379,4.7897,5.948582000000e-07,594.8582
288.068,4.8011,5.993920000000e-07,599.3920
288.458,4.8076,6.003353000000e-07,600.3353
288.538,4.8090,5.928283000000e-07,592.8283
288.628,4.8105,5.993923000000e-07,599.3923
289.311,4.8218,6.082147000000e-07,608.2147
289.696,4.8283,6.004617000000e-07,600.4617
289.786,4.8298,5.949146000000e-07,594.9146
290.473,4.8412,6.039414000000e-07,603.9414
290.861,4.8477,5.948354000000e-07,594.8354
290.941,4.8490,5.975673000000e-07,597.5673
291.632,4.8605,5.990923000000e-07,599.0923
292.013,4.8669,6.019739000000e-07,601.9739
292.103,4.8684,5.990010000000e-07,599.0010
292.786,4.8798,6.056885000000e-07,605.6885
293.179,4.8863,6.070651000000e-07,607.0651
293.257,4.8876,5.975583000000e-07,597.5583
293.951,4.8992,5.983758000000e-07,598.3758
294.338,4.9056,6.014719000000e-07,601.4719
294.418,4.9070,5.997960000000e-07,599.7960
295.106,4.9184,6.068233000000e-07,606.8233
295.494,4.9249,5.957482000000e-07,595.7482
295.585,4.9264,5.969229000000e-07,596.9229
296.265,4.9378,6.071514000000e-07,607.1514
296.660,4.9443,6.020679000000e-07,602.0679
296.741,4.9457,5.979319000000e-07,597.9319
297.428,4.9571,6.038208000000e-07,603.8208
297.813,4.9635,6.009060000000e-07,600.9060
297.898,4.9650,6.039996000000e-07,603.9996
297.983,4.9664,5.972176000000e-07,597.2176
298.673,4.9779,6.085381000000e-07,608.5381
299.058,4.9843,5.947734000000e-07,594.7734
299.141,4.9857,6.009457000000e-07,600.9457
299.833,4.9972,6.034551000000e-07,603.4551
300.212,5.0035,5.938245000000e-07,593.8245
300.303,5.0050,5.971411000000e-07,597.1411
300.984,5.0164,6.020248000000e-07,602.0248
301.379,5.0230,5.996459000000e-07,599.6459
301.458,5.0243,6.009471000000e-07,600.9471
301.542,5.0257,5.957568000000e-07,595.7568
302.231,5.0372,6.038727000000e-07,603.8727
302.620,5.0437,6.012709000000e-07,601.2709
302.700,5.0450,6.014175000000e-07,601.4175
303.390,5.0565,6.058313000000e-07,605.8313
303.777,5.0630,5.993714000000e-07,599.3714
303.863,5.0644,6.016678000000e-07,601.6678
304.548,5.0758,6.001193000000e-07,600.1193
304.939,5.0823,6.064278000000e-07,606.4278
305.015,5.0836,5.953382000000e-07,595.3382
305.103,5.0850,5.993870000000e-07,599.3870
305.791,5.0965,6.012362000000e-07,601.2362
306.178,5.1030,5.973653000000e-07,597.3653
306.261,5.1043,5.986550000000e-07,598.6550
306.952,5.1159,6.080552000000e-07,608.0552
307.341,5.1223,6.017450000000e-07,601.7450
307.416,5.1236,6.009259000000e-07,600.9259
308.112,5.1352,6.075424000000e-07,607.5424
308.492,5.1415,6.013086000000e-07,601.3086
308.582,5.1430,5.932078000000e-07,593.2078
308.666,5.1444,6.002417000000e-07,600.2417
309.346,5.1558,6.029824000000e-07,602.9824
309.735,5.1623,6.001471000000e-07,600.1471
309.815,5.1636,5.986594000000e-07,598.6594
310.508,5.1751,6.094774000000e-07,609.4774
310.899,5.1816,6.024082000000e-07,602.4082
310.975,5.1829,6.023438000000e-07,602.3438
311.067,5.1845,6.025008000000e-07,602.5008
311.747,5.1958,6.098347000000e-07,609.8347
312.137,5.2023,5.918406000000e-07,591.8406
312.218,5.2036,5.989051000000e-07,598.9051
312.909,5.2152,6.087781000000e-07,608.7781
313.296,5.2216,6.029718000000e-07,602.9718
313.383,5.2230,6.041386000000e-07,604.1386
313.467,5.2244,6.074488000000e-07,607.4488
314.148,5.2358,6.117252000000e-07,611.7252
314.538,5.2423,6.016949000000e-07,601.6949
314.627,5.2438,6.024360000000e-07,602.4360
315.312,5.2552,6.136715000000e-07,613.6715
315.700,5.2617,5.980867000000e-07,598.0867
315.786,5.2631,5.992130000000e-07,599.2130
316.472,5.2745,6.056821000000e-07,605.6821
316.857,5.2810,5.942503000000e-07,594.2503
316.938,5.2823,6.028191000000e-07,602.8191
317.027,5.2838,5.937136000000e-07,593.7136
317.709,5.2951,6.074138000000e-07,607.4138
318.104,5.3017,5.961688000000e-07,596.1688
318.185,5.3031,5.984417000000e-07,598.4417
318.874,5.3146,6.078596000000e-07,607.8596
319.263,5.3210,6.032025000000e-07,603.2025
319.338,5.3223,5.982434000000e-07,598.2434
320.034,5.3339,6.044925000000e-07,604.4925
320.418,5.3403,6.051940000000e-07,605.1940
320.498,5.3416,6.043508000000e-07,604.3508
321.188,5.3531,6.076712000000e-07,607.6712
321.576,5.3596,5.980640000000e-07,598.0640
321.660,5.3610,6.044589000000e-07,604.4589
321.746,5.3624,6.052702000000e-07,605.2702
322.436,5.3739,6.074011000000e-07,607.4011
322.816,5.3803,5.974283000000e-07,597.4283
322.907,5.3818,6.009356000000e-07,600.9356
323.594,5.3932,6.026700000000e-07,602.6700
323.981,5.3997,5.971386000000e-07,597.1386
324.064,5.4011,5.989889000000e-07,598.9889
324.754,5.4126,6.002659000000e-07,600.2659
325.135,5.4189,5.994340000000e-07,599.4340
325.225,5.4204,5.975278000000e-07,597.5278
325.906,5.4318,6.037075000000e-07,603.7075
326.299,5.4383,5.958496000000e-07,595.8496
326.379,5.4396,6.095111000000e-07,609.5111
326.459,5.4410,6.014263000000e-07,601.4263
327.150,5.4525,6.086361000000e-07,608.6361
327.540,5.4590,5.997121000000e-07,599.7121
327.620,5.4603,5.990491000000e-07,599.0491
328.312,5.4719,6.061071000000e-07,606.1071
328.693,5.4782,6.030038000000e-07,603.0038
328.783,5.4797,5.993633000000e-07,599.3633
329.474,5.4912,6.113761000000e-07,611.3761
329.854,5.4976,6.032910000000e-07,603.2910
329.944,5.4991,6.010214000000e-07,601.0214
330.024,5.5004,6.038371000000e-07,603.8371
330.709,5.5118,6.108218000000e-07,610.8218
331.101,5.5184,6.112254000000e-07,611.2254
331.182,5.5197,5.957871000000e-07,595.7871
331.874,5.5312,6.159845000000e-07,615.9845
332.255,5.5376,6.055776000000e-07,605.5776
332.345,5.5391,6.022465000000e-07,602.2465
333.027,5.5505,6.108876000000e-07,610.8876
333.414,5.5569,5.993666000000e-07,599.3666
333.505,5.5584,6.024367000000e-07,602.4367
334.185,5.5698,6.083616000000e-07,608.3616
334.576,5.5763,6.062352000000e-07,606.2352
334.659,5.5776,6.033335000000e-07,603.3335
334.739,5.5790,6.038043000000e-07,603.8043
335.430,5.5905,6.026085000000e-07,602.6085
335.817,5.5969,5.995504000000e-07,599.5504
335.901,5.5983,6.039184000000e-07,603.9184
336.593,5.6099,6.120839000000e-07,612.0839
336.980,5.6163,5.985566000000e-07,598.5566
337.058,5.6176,5.981794000000e-07,598.1794
337.749,5.6291,6.156412000000e-07,615.6412
338.136,5.6356,6.027932000000e-07,602.7932
338.223,5.6370,6.073944000000e-07,607.3944
338.912,5.6485,6.049273000000e-07,604.9273
339.300,5.6550,6.039965000000e-07,603.9965
339.380,5.6563,5.988692000000e-07,598.8692
339.466,5.6578,6.039584000000e-07,603.9584
340.150,5.6692,6.009321000000e-07,600.9321
340.541,5.6757,6.009759000000e-07,600.9759
340.621,5.6770,6.061370000000e-07,606.1370
341.305,5.6884,6.057546000000e-07,605.7546
341.693,5.6949,6.090636000000e-07,609.0636
341.779,5.6963,6.034962000000e-07,603.4962
342.467,5.7078,6.042328000000e-07,604.2328
342.854,5.7142,5.981703000000e-07,598.1703
342.942,5.7157,6.057058000000e-07,605.7058
343.628,5.7271,6.067250000000e-07,606.7250
344.019,5.7336,6.155217000000e-07,615.5217
344.099,5.7350,6.049676000000e-07,604.9676
344.787,5.7465,6.112611000000e-07,611.2611
345.176,5.7529,6.113093000000e-07,611.3093
345.256,5.7543,6.067077000000e-07,606.7077
345.945,5.7658,6.063190000000e-07,606.3190
346.337,5.7723,6.033172000000e-07,603.3172
346.417,5.7736,6.034546000000e-07,603.4546
347.102,5.7850,6.153234000000e-07,615.3234
347.490,5.7915,6.034735000000e-07,603.4735
347.579,5.7930,6.057051000000e-07,605.7051
348.263,5.8044,6.083233000000e-07,608.3233
348.651,5.8108,6.086827000000e-07,608.6827
348.734,5.8122,6.073035000000e-07,607.3035
349.421,5.8237,6.141784000000e-07,614.1784
349.808,5.8301,6.016431000000e-07,601.6431
349.888,5.8315,6.052921000000e-07,605.2921
350.581,5.8430,6.183396000000e-07,618.3396
350.969,5.8495,6.040305000000e-07,604.0305
351.053,5.8509,6.028845000000e-07,602.8845
