# Muestra: MFC60035_07
# Modelo: MICROFC-60035-SMT
# Fabricante: onsemi (C-Series)
# Operador: PI_GammaTracker
# Fecha_inicio: 2026-08-11 14:17:56
# Fecha_fin: 2026-08-11 14:23:56
# Duracion_s: 360.5
"# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a"
# Temperatura: 16.0 °C
"# Fase1_fino_directa: -0.3 a -0.3 V, paso 0.01 V"
"# Fase2_grueso: 1.0 a 23.0 V, paso 1.0 V"
"# Fase3_fino_inversa: 23.05 a 30.0 V, paso 0.01 V"
# I_compliance_A: 1.000000e-04
# NPLC: 1.0
# Delay_s: 0.05
# Sensing: 2-wire
# Terminales: frontales (banana)
# Compliance_alcanzado: False
# Compliance_voltage_V: N/A
# Puntos_medidos: 720
# Vbr_V: 24.5807
# Vbr_R2: 0.995201
# Vbr_fit_range_V: 24.81-30.00
# Vbr_fit_npoints: 519
# Notas: none

Voltage_V,Current_A,Current_uA,AbsCurrent_A,SqrtAbsCurrent_sqrtA
25.060000,2.635565000000e-08,0.026356,2.635565000000e-08,1.623442330359e-04
25.070000,2.518193000000e-08,0.025182,2.518193000000e-08,1.586881533070e-04
25.080000,2.662941000000e-08,0.026629,2.662941000000e-08,1.631852015349e-04
25.090000,2.236750000000e-08,0.022368,2.236750000000e-08,1.495576811802e-04
25.100000,2.791691000000e-08,0.027917,2.791691000000e-08,1.670835419783e-04
25.110000,2.906150000000e-08,0.029061,2.906150000000e-08,1.704743382448e-04
25.120000,2.392375000000e-08,0.023924,2.392375000000e-08,1.546730422537e-04
25.130000,3.130810000000e-08,0.031308,3.130810000000e-08,1.769409506022e-04
25.140000,2.470271000000e-08,0.024703,2.470271000000e-08,1.571709578771e-04
25.150000,3.325592000000e-08,0.033256,3.325592000000e-08,1.823620574571e-04
25.160000,2.587644000000e-08,0.025876,2.587644000000e-08,1.608615553823e-04
25.170000,2.699170000000e-08,0.026992,2.699170000000e-08,1.642915092146e-04
25.180000,3.578860000000e-08,0.035789,3.578860000000e-08,1.891787514495e-04
25.190000,2.812485000000e-08,0.028125,2.812485000000e-08,1.677046510983e-04
25.200000,3.603420000000e-08,0.036034,3.603420000000e-08,1.898267631289e-04
25.210000,2.903252000000e-08,0.029033,2.903252000000e-08,1.703893189141e-04
25.220000,2.960799000000e-08,0.029608,2.960799000000e-08,1.720697242399e-04
25.230000,3.112556000000e-08,0.031126,3.112556000000e-08,1.764243747332e-04
25.240000,4.100659000000e-08,0.041007,4.100659000000e-08,2.025008395044e-04
25.250000,3.214461000000e-08,0.032145,3.214461000000e-08,1.792891798185e-04
25.260000,4.169017000000e-08,0.041690,4.169017000000e-08,2.041817082895e-04
25.270000,3.285919000000e-08,0.032859,3.285919000000e-08,1.812710401581e-04
25.280000,4.436292000000e-08,0.044363,4.436292000000e-08,2.106250697329e-04
25.290000,3.484948000000e-08,0.034849,3.484948000000e-08,1.866801542746e-04
25.300000,4.682124000000e-08,0.046821,4.682124000000e-08,2.163821619265e-04
25.310000,3.596805000000e-08,0.035968,3.596805000000e-08,1.896524452782e-04
25.320000,4.856902000000e-08,0.048569,4.856902000000e-08,2.203838015826e-04
25.330000,5.001976000000e-08,0.050020,5.001976000000e-08,2.236509780886e-04
25.340000,5.062547000000e-08,0.050625,5.062547000000e-08,2.250010444420e-04
25.350000,3.789003000000e-08,0.037890,3.789003000000e-08,1.946536154301e-04
25.360000,5.289095000000e-08,0.052891,5.289095000000e-08,2.299803252454e-04
25.370000,4.033881000000e-08,0.040339,4.033881000000e-08,2.008452389279e-04
25.380000,4.106471000000e-08,0.041065,4.106471000000e-08,2.026442942695e-04
25.390000,5.510796000000e-08,0.055108,5.510796000000e-08,2.347508466438e-04
25.400000,4.286325000000e-08,0.042863,4.286325000000e-08,2.070344174286e-04
25.410000,5.808644000000e-08,0.058086,5.808644000000e-08,2.410112860428e-04
25.420000,5.936261000000e-08,0.059363,5.936261000000e-08,2.436444335502e-04
25.430000,6.116640000000e-08,0.061166,6.116640000000e-08,2.473184182385e-04
25.440000,6.150874000000e-08,0.061509,6.150874000000e-08,2.480095562675e-04
25.450000,6.279389000000e-08,0.062794,6.279389000000e-08,2.505870906491e-04
25.460000,6.392527000000e-08,0.063925,6.392527000000e-08,2.528344715422e-04
25.470000,4.946437000000e-08,0.049464,4.946437000000e-08,2.224058677283e-04
25.480000,5.016992000000e-08,0.050170,5.016992000000e-08,2.239864281603e-04
25.490000,6.739852000000e-08,0.067399,6.739852000000e-08,2.596122493258e-04
25.500000,5.224955000000e-08,0.052250,5.224955000000e-08,2.285816046842e-04
